cups;fecha;hora;consumo_kWh;metodoObtencion;energiaVertida_kWh
"ES0022000005635208CB1P";"2024/05/05";"12:00";"0,533";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"13:00";"0,680";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"14:00";"0,363";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"15:00";"1,568";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"16:00";"0,072";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"17:00";"0,080";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"18:00";"0,079";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"19:00";"0,310";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"20:00";"0,211";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"21:00";"0,296";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"22:00";"0,215";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"23:00";"0,397";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/05";"24:00";"0,241";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"01:00";"0,259";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"02:00";"0,111";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"03:00";"0,110";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"04:00";"0,086";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"05:00";"0,057";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"06:00";"0,093";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"07:00";"0,533";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"08:00";"1,434";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"09:00";"0,698";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"10:00";"0,267";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"11:00";"0,335";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"12:00";"0,379";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"13:00";"0,287";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"14:00";"0,311";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"15:00";"1,910";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"16:00";"0,997";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"17:00";"0,349";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"18:00";"0,333";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"19:00";"0,316";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"20:00";"0,717";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"21:00";"1,059";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"22:00";"0,767";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"23:00";"1,157";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/06";"24:00";"0,223";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"01:00";"0,129";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"02:00";"0,112";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"03:00";"0,196";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"04:00";"0,143";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"05:00";"0,079";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"06:00";"0,146";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"07:00";"0,492";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"08:00";"0,439";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"09:00";"0,258";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"10:00";"0,102";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"11:00";"0,121";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"12:00";"0,081";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"13:00";"0,658";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"14:00";"1,063";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"15:00";"0,088";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"16:00";"0,107";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"17:00";"0,056";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"18:00";"0,088";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"19:00";"0,080";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"20:00";"0,291";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"21:00";"0,296";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"22:00";"1,019";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"23:00";"0,330";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/07";"24:00";"0,558";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"01:00";"0,113";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"02:00";"0,061";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"03:00";"0,118";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"04:00";"0,097";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"05:00";"0,081";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"06:00";"0,081";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"07:00";"0,917";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"08:00";"1,105";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"09:00";"0,073";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"10:00";"0,105";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"11:00";"0,082";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"12:00";"0,171";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"13:00";"0,465";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"14:00";"0,806";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"15:00";"0,091";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"16:00";"0,091";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"17:00";"0,081";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"18:00";"0,077";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"19:00";"0,063";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"20:00";"1,264";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"21:00";"0,367";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"22:00";"0,164";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"23:00";"0,293";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/08";"24:00";"0,092";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"01:00";"0,122";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"02:00";"0,078";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"03:00";"0,067";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"04:00";"0,096";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"05:00";"0,071";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"06:00";"0,081";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"07:00";"0,402";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"08:00";"0,293";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"09:00";"0,279";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"10:00";"0,794";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"11:00";"0,260";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"12:00";"0,242";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"13:00";"0,366";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"14:00";"1,148";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"15:00";"0,945";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"16:00";"0,271";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"17:00";"0,201";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"18:00";"0,324";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"19:00";"0,498";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"20:00";"1,701";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"21:00";"0,268";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"22:00";"0,194";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"23:00";"0,968";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/09";"24:00";"0,112";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"01:00";"0,076";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"02:00";"0,079";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"03:00";"0,164";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"04:00";"0,106";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"05:00";"0,067";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"06:00";"0,080";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"07:00";"0,495";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"08:00";"0,917";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"09:00";"0,532";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"10:00";"0,352";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"11:00";"0,429";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"12:00";"0,394";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"13:00";"0,233";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"14:00";"0,228";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"15:00";"1,680";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"16:00";"1,504";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"17:00";"0,330";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"18:00";"0,248";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"19:00";"0,548";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"20:00";"0,873";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"21:00";"0,249";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"22:00";"0,651";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"23:00";"0,457";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/10";"24:00";"0,169";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"01:00";"0,235";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"02:00";"0,240";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"03:00";"0,118";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"04:00";"0,109";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"05:00";"0,129";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"06:00";"0,139";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"07:00";"0,091";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"08:00";"0,120";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"09:00";"0,307";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"10:00";"0,410";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"11:00";"0,384";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"12:00";"1,470";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"13:00";"0,935";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"14:00";"1,267";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"15:00";"1,602";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"16:00";"0,369";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"17:00";"0,116";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"18:00";"0,072";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"19:00";"0,102";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"20:00";"0,617";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"21:00";"0,360";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"22:00";"0,649";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"23:00";"0,542";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/11";"24:00";"0,290";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"01:00";"0,225";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"02:00";"0,123";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"03:00";"0,267";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"04:00";"0,144";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"05:00";"0,162";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"06:00";"0,111";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"07:00";"0,161";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"08:00";"0,173";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"09:00";"0,488";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"10:00";"0,642";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"11:00";"2,462";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"12:00";"1,102";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"13:00";"2,602";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"14:00";"1,077";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"15:00";"1,339";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"16:00";"0,384";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"17:00";"0,213";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"18:00";"0,230";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"19:00";"0,213";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"20:00";"1,700";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"21:00";"1,004";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"22:00";"0,510";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"23:00";"0,265";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/12";"24:00";"0,336";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"01:00";"0,202";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"02:00";"0,197";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"03:00";"0,157";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"04:00";"0,180";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"05:00";"0,151";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"06:00";"0,186";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"07:00";"0,332";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"08:00";"0,361";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"09:00";"0,481";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"10:00";"1,174";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"11:00";"0,361";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"12:00";"0,235";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"13:00";"0,275";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"14:00";"0,463";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"15:00";"2,149";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"16:00";"0,283";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"17:00";"0,341";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"18:00";"0,270";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"19:00";"0,383";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"20:00";"0,277";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"21:00";"0,138";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"22:00";"0,992";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"23:00";"0,576";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/13";"24:00";"0,113";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"01:00";"0,135";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"02:00";"0,119";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"03:00";"0,131";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"04:00";"0,143";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"05:00";"0,139";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"06:00";"0,210";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"07:00";"0,528";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"08:00";"0,533";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"09:00";"0,943";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"10:00";"0,729";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"11:00";"0,380";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"12:00";"0,480";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"13:00";"0,338";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"14:00";"0,617";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"15:00";"2,274";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"16:00";"0,399";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"17:00";"0,311";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"18:00";"0,352";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"19:00";"0,368";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"20:00";"0,400";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"21:00";"0,310";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"22:00";"1,121";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"23:00";"0,307";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/14";"24:00";"0,262";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"01:00";"0,143";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"02:00";"0,106";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"03:00";"0,154";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"04:00";"0,119";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"05:00";"0,128";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"06:00";"0,115";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"07:00";"0,288";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"08:00";"1,785";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"09:00";"1,417";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"10:00";"0,460";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"11:00";"0,644";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"12:00";"0,413";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"13:00";"0,266";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"14:00";"0,950";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"15:00";"2,636";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"16:00";"0,717";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"17:00";"0,303";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"18:00";"0,203";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"19:00";"0,274";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"20:00";"1,215";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"21:00";"0,245";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"22:00";"0,324";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"23:00";"0,404";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/15";"24:00";"0,333";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"01:00";"0,120";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"02:00";"0,088";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"03:00";"0,142";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"04:00";"0,126";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"05:00";"0,152";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"06:00";"0,103";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"07:00";"0,250";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"08:00";"0,295";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"09:00";"1,179";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"10:00";"0,448";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"11:00";"0,241";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"12:00";"0,305";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"13:00";"0,636";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"14:00";"0,803";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"15:00";"1,161";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"16:00";"0,373";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"17:00";"0,213";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"18:00";"0,318";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"19:00";"0,591";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"20:00";"1,869";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"21:00";"0,522";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"22:00";"0,258";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"23:00";"0,658";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/16";"24:00";"0,425";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"01:00";"0,137";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"02:00";"0,125";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"03:00";"0,091";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"04:00";"0,152";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"05:00";"0,122";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"06:00";"0,121";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"07:00";"0,259";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"08:00";"0,799";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"09:00";"1,082";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"10:00";"0,351";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"11:00";"0,284";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"12:00";"0,237";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"13:00";"0,383";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"14:00";"0,869";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"15:00";"2,466";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"16:00";"0,459";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"17:00";"0,324";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"18:00";"0,258";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"19:00";"1,201";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"20:00";"1,297";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"21:00";"0,193";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"22:00";"0,200";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"23:00";"0,183";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/17";"24:00";"0,313";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"01:00";"0,229";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"02:00";"0,171";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"03:00";"0,083";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"04:00";"0,133";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"05:00";"0,113";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"06:00";"0,131";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"07:00";"0,093";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"08:00";"0,301";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"09:00";"0,172";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"10:00";"1,039";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"11:00";"0,681";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"12:00";"0,394";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"13:00";"1,084";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"14:00";"1,143";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"15:00";"0,499";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"16:00";"0,088";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"17:00";"0,066";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"18:00";"0,302";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"19:00";"0,432";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"20:00";"1,198";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"21:00";"0,200";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"22:00";"0,089";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"23:00";"0,151";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/18";"24:00";"0,669";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"01:00";"0,278";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"02:00";"0,200";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"03:00";"0,219";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"04:00";"0,139";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"05:00";"0,099";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"06:00";"0,114";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"07:00";"0,095";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"08:00";"0,272";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"09:00";"1,110";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"10:00";"0,357";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"11:00";"0,156";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"12:00";"0,318";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"13:00";"1,620";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"14:00";"1,031";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/19";"15:00";"0,232";Real;"0,000"
