cups;fecha;hora;consumo_kWh;metodoObtencion;energiaVertida_kWh
"ES0022000005635208CB1P";"2024/05/27";"17:00";"0,303";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/27";"18:00";"0,315";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/27";"19:00";"0,211";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/27";"20:00";"0,682";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/27";"21:00";"1,828";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/27";"22:00";"0,288";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/27";"23:00";"0,352";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/27";"24:00";"0,249";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"01:00";"0,237";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"02:00";"0,187";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"03:00";"0,202";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"04:00";"0,150";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"05:00";"0,213";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"06:00";"0,136";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"07:00";"0,660";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"08:00";"1,116";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"09:00";"0,845";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"10:00";"0,092";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"11:00";"0,350";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"12:00";"0,057";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"13:00";"0,073";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"14:00";"0,038";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"15:00";"0,170";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"16:00";"0,230";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"17:00";"0,108";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"18:00";"0,135";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"19:00";"0,082";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"20:00";"0,307";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"21:00";"0,503";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"22:00";"1,238";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"23:00";"1,359";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/28";"24:00";"0,994";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"01:00";"0,291";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"02:00";"0,240";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"03:00";"0,217";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"04:00";"0,219";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"05:00";"0,212";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"06:00";"0,224";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"07:00";"0,724";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"08:00";"0,798";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"09:00";"0,306";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"10:00";"0,190";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"11:00";"0,166";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"12:00";"0,299";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"13:00";"0,109";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"14:00";"0,135";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"15:00";"0,230";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"16:00";"1,030";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"17:00";"0,610";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"18:00";"0,206";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"19:00";"0,179";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"20:00";"0,447";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"21:00";"0,557";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"22:00";"0,284";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"23:00";"0,285";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/29";"24:00";"0,895";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"01:00";"0,606";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"02:00";"0,449";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"03:00";"0,174";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"04:00";"0,153";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"05:00";"0,210";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"06:00";"0,199";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"07:00";"0,632";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"08:00";"0,525";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"09:00";"1,035";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"10:00";"0,390";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"11:00";"0,458";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"12:00";"0,510";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"13:00";"0,542";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"14:00";"0,439";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"15:00";"0,977";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"16:00";"1,060";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"17:00";"0,417";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"18:00";"0,449";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"19:00";"0,255";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"20:00";"0,496";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"21:00";"0,652";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"22:00";"0,251";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"23:00";"0,613";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/30";"24:00";"0,755";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"01:00";"0,224";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"02:00";"0,215";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"03:00";"0,175";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"04:00";"0,188";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"05:00";"0,203";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"06:00";"0,164";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"07:00";"0,253";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"08:00";"0,694";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"09:00";"0,973";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"10:00";"0,350";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"11:00";"0,279";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"12:00";"0,251";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"13:00";"0,299";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"14:00";"0,319";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"15:00";"0,382";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"16:00";"0,835";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"17:00";"0,700";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"18:00";"0,362";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"19:00";"0,470";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"20:00";"0,263";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"21:00";"0,291";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"22:00";"0,744";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"23:00";"1,406";Real;"0,000"
"ES0022000005635208CB1P";"2024/05/31";"24:00";"1,729";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"01:00";"0,891";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"02:00";"0,553";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"03:00";"0,667";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"04:00";"0,266";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"05:00";"0,189";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"06:00";"0,205";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"07:00";"0,173";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"08:00";"2,004";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"09:00";"1,896";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"10:00";"1,321";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"11:00";"2,635";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"12:00";"2,421";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"13:00";"0,930";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"14:00";"1,557";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"15:00";"0,786";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"16:00";"0,543";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"17:00";"0,311";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"18:00";"0,364";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"19:00";"0,603";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"20:00";"0,504";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"21:00";"1,038";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"22:00";"0,889";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"23:00";"0,343";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/01";"24:00";"1,325";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"01:00";"0,626";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"02:00";"0,224";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"03:00";"0,161";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"04:00";"0,290";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"05:00";"0,190";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"06:00";"0,143";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"07:00";"0,200";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"08:00";"0,298";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"09:00";"0,248";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"10:00";"0,734";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"11:00";"1,572";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"12:00";"0,554";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"13:00";"1,067";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"14:00";"1,764";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"15:00";"1,107";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"16:00";"0,958";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"17:00";"0,376";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"18:00";"0,392";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"19:00";"0,267";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"20:00";"0,276";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"21:00";"0,222";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"22:00";"0,435";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"23:00";"0,293";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/02";"24:00";"1,147";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"01:00";"0,246";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"02:00";"0,190";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"03:00";"0,172";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"04:00";"0,175";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"05:00";"0,172";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"06:00";"0,295";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"07:00";"0,182";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"08:00";"0,587";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"09:00";"0,454";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"10:00";"1,131";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"11:00";"0,139";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"12:00";"0,192";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"13:00";"0,173";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"14:00";"0,174";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"15:00";"0,461";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"16:00";"0,314";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"17:00";"0,239";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"18:00";"0,341";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"19:00";"0,282";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"20:00";"0,457";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"21:00";"0,421";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"22:00";"0,552";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"23:00";"1,895";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/03";"24:00";"1,176";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"01:00";"0,219";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"02:00";"0,193";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"03:00";"0,318";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"04:00";"0,148";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"05:00";"0,223";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"06:00";"0,140";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"07:00";"0,224";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"08:00";"0,795";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"09:00";"0,501";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"10:00";"0,391";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"11:00";"0,441";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"12:00";"1,005";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"13:00";"0,448";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"14:00";"0,794";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"15:00";"0,473";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"16:00";"0,359";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"17:00";"1,337";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"18:00";"0,397";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"19:00";"0,351";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"20:00";"0,148";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"21:00";"0,886";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"22:00";"0,218";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"23:00";"0,125";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/04";"24:00";"0,183";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"01:00";"0,312";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"02:00";"0,203";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"03:00";"0,172";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"04:00";"0,229";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"05:00";"0,141";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"06:00";"0,224";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"07:00";"0,740";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"08:00";"0,911";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"09:00";"0,144";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"10:00";"0,182";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"11:00";"0,094";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"12:00";"0,114";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"13:00";"0,104";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"14:00";"0,159";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"15:00";"0,279";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"16:00";"0,934";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"17:00";"0,219";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"18:00";"0,235";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"19:00";"0,155";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"20:00";"0,366";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"21:00";"0,454";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"22:00";"0,585";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"23:00";"1,817";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/05";"24:00";"0,327";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"01:00";"0,362";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"02:00";"0,219";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"03:00";"0,189";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"04:00";"0,256";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"05:00";"0,178";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"06:00";"0,221";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"07:00";"0,438";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"08:00";"0,887";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"09:00";"0,133";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"10:00";"0,135";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"11:00";"0,348";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"12:00";"0,185";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"13:00";"0,340";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"14:00";"0,277";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"15:00";"1,013";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"16:00";"0,527";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"17:00";"0,222";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"18:00";"0,133";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"19:00";"0,304";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"20:00";"0,328";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"21:00";"0,633";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"22:00";"0,895";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"23:00";"0,681";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/06";"24:00";"0,265";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"01:00";"0,193";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"02:00";"0,196";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"03:00";"0,179";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"04:00";"0,233";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"05:00";"0,194";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"06:00";"0,155";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"07:00";"0,376";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"08:00";"0,818";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"09:00";"0,306";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"10:00";"0,442";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"11:00";"0,330";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"12:00";"0,264";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"13:00";"0,218";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"14:00";"0,467";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"15:00";"1,901";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"16:00";"0,550";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"17:00";"0,446";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"18:00";"0,382";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"19:00";"0,410";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"20:00";"0,425";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"21:00";"0,347";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"22:00";"0,356";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"23:00";"0,431";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/07";"24:00";"0,768";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"01:00";"0,423";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"02:00";"0,764";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"03:00";"0,567";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"04:00";"0,279";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"05:00";"0,272";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"06:00";"0,237";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"07:00";"0,268";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"08:00";"0,238";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"09:00";"0,879";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"10:00";"0,965";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"11:00";"0,739";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"12:00";"1,332";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"13:00";"0,514";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"14:00";"1,865";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"15:00";"1,016";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"16:00";"0,845";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"17:00";"0,555";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"18:00";"0,375";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"19:00";"0,354";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"20:00";"0,716";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"21:00";"0,410";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"22:00";"0,317";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"23:00";"0,335";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/08";"24:00";"0,226";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"01:00";"0,921";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"02:00";"0,119";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"03:00";"0,192";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"04:00";"0,107";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"05:00";"0,180";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"06:00";"0,105";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"07:00";"0,171";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"08:00";"0,230";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"09:00";"0,159";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"10:00";"0,215";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"11:00";"0,528";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"12:00";"0,869";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"13:00";"0,822";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"14:00";"0,961";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"15:00";"0,733";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"16:00";"0,600";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"17:00";"1,336";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"18:00";"0,266";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"19:00";"0,239";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"20:00";"0,226";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"21:00";"0,284";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"22:00";"0,472";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"23:00";"0,482";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/09";"24:00";"0,235";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"01:00";"0,251";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"02:00";"0,143";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"03:00";"0,157";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"04:00";"0,134";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"05:00";"0,158";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"06:00";"0,106";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"07:00";"0,733";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"08:00";"0,176";Estimada;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"09:00";"1,131";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"10:00";"0,413";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"11:00";"0,272";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"12:00";"0,305";Real;"0,000"
"ES0022000005635208CB1P";"2024/06/10";"13:00";"0,333";Real;"0,000"
